dI_dt,Vout_droop,ripple_RMS,efficiency,dEff_dT,time_s,fault_label
0.06842755145186191,0.006005285661507686,0.008227024460594829,0.8790505778654907,-59.33343721203198,0.02495,0
0.10110957555622845,0.008216150095372975,0.00997569689404328,0.8794436445866942,-59.570200662493065,0.02595,0
0.09993155508425342,0.00893415642881199,0.00969767276594519,0.8801721445502114,3.930554836796182,0.02695,0
0.10615566273116048,0.008662538219260395,0.009037752286221078,0.8813025350321274,-265.0191230928144,0.027950000000000003,0
0.10745238659935596,0.009336828213516113,0.010411120699560935,0.8808051916929047,99.79588904414791,0.028950000000000004,0
0.07680151709172689,0.00910661142393494,0.011590671367225844,0.8796682448022006,184.16033700736892,0.029949999999999997,0
0.08447150631712805,0.00789671704405901,0.010773971017523446,0.8799078166424851,-193.1791403379927,0.03095,0
0.08812675045503059,0.008189784285056633,0.009811689966384853,0.880911724506341,-3.24564642752631,0.03195,0
0.09335123025897439,0.007999979671593115,0.009475450135535616,0.8813485785514998,-215.45466015499034,0.03295,0
0.14458664647810685,0.007175347564683787,0.008925418575844599,0.8801912642873699,-645.26503659164,0.033949999999999994,0
0.17961690688511237,0.006905022396699767,0.008036916197457557,0.8799201220520194,-34.11785308957671,0.034949999999999995,0
0.14964826592616992,0.00701790401056821,0.0077605336690976376,0.8801676534875984,-638.4637461056299,0.035949999999999996,0
0.1171807135950021,0.008336974874431169,0.009836727219272142,0.8801232413040099,-19.549172237068774,0.03695,0
0.07725140669532518,0.008325262066697236,0.009896975221332932,0.8803813661103485,-496.34479028639043,0.03795,0
0.10664367734696538,0.009245412252132157,0.011333879519522904,0.8807697084172188,-157.5023985292481,0.03895,0
0.09197193995132584,0.008821897519175703,0.01060644457384526,0.8797705670891032,164.57375341838164,0.03995,0
0.05420100786322443,0.007067241092573418,0.009195715028526346,0.880175594822437,462.6629029299576,0.04095,0
0.07269953204332062,0.008087668543206795,0.010509346642392692,0.8803098921475675,-194.90288830807916,0.04195,0
0.09880659347106574,0.00970321251304045,0.011717947573972275,0.8802615658641576,-246.9707189912752,0.04295,0
0.11533936800825303,0.008570471509761469,0.010877264068447459,0.8807379784270767,-115.96279649609332,0.043949999999999996,0
0.11951364120432804,0.00760030844343722,0.009491769202279782,0.8796122647927612,-111.50199826557355,0.04495,0
0.13128370106455914,0.008521978458455638,0.010255827305879978,0.8791198258757744,213.4512090866727,0.04594999999999999,0
0.14444773381305911,0.008920393835931194,0.01036466958933635,0.8792443661735035,316.33717836901224,0.04694999999999999,0
0.11506898576253187,0.00850837585431996,0.010345794794943993,0.8790061128332708,191.0561108287341,0.04794999999999999,0
0.09599413173455765,0.008753046372566086,0.010567653525854506,0.8794916713151588,251.29375007633388,0.048949999999999994,0
0.09437068303685654,0.008423600026784727,0.009936071677534155,0.8800290155764987,165.80645390085766,0.049949999999999994,0
0.09448858114652481,0.00755088592678077,0.008467509544868232,0.8799001591643151,-168.0149267493748,0.050949999999999995,0
0.11926737640741697,0.00859112881295523,0.010353081724523169,0.8808450470308186,-85.96393399346104,0.051949999999999996,0
0.09627979794862886,0.00834704515495952,0.010238796818996712,0.8811405421428411,-250.92798172813528,0.05295,0
0.0956567554368434,0.006902033284975207,0.0069187769027958135,0.8805893908070525,32.83522580768097,0.05395,0
0.10745115420685167,0.009434786120445304,0.010398913226789581,0.8800156088825821,253.55639743952406,0.05495,0
0.10671167704575447,0.010976012928351287,0.011750687553403182,0.8804772136831392,-179.0907802936405,0.05595,0
0.1286871812621697,0.009620496842450876,0.009873802431068359,0.8811525436283327,64.40949181555675,0.056950000000000014,0
0.121898092488966,0.007623784185540749,0.009391829821332508,0.8809693287839439,245.82501135380608,0.05795,0
0.11499109282450587,0.006840433773518484,0.007366099427573871,0.8800308003734105,323.2087306761607,0.058950000000000016,0
0.12192333156719193,0.00730865178130371,0.008346290529545958,0.8788377928427508,103.62724411690768,0.05994999999999999,0
0.10200295806630459,0.00753577631266007,0.008762594003791976,0.8801374604062199,187.53365176231037,0.06095000000000002,0
0.09979345093778157,0.01038692554830376,0.011720345402751334,0.8810671221822828,-399.281794800352,0.06194999999999999,0
0.11035367517607966,0.008486461114608245,0.01046068020396955,0.8809958662223554,-442.78755626681357,0.06295000000000002,0
0.12978116801415393,0.006366557563480679,0.007790181686420141,0.8796596781845478,276.158169637282,0.06394999999999999,0
0.1308901756407735,0.007624993739069908,0.00879405263810068,0.8792190505161228,-157.0829594973938,0.06495000000000002,0
0.1082473833687005,0.007424312649051879,0.008849822387235487,0.8805468827701965,-112.68899644322815,0.06595,0
0.10959497967469761,0.006709731575759803,0.007442919762443837,0.88031188986586,-476.00152933127885,0.06695000000000002,0
0.1046400368606322,0.00543793530872958,0.006972981459514185,0.8806279602346724,362.4591039878174,0.06795,0
0.10006800486827135,0.006712605678929018,0.008164770174694297,0.8805255756211114,-138.43380401134874,0.06895000000000001,0
0.11613194036496785,0.007983330161634217,0.00832121909496842,0.880698722232931,146.48135655211198,0.06995,0
0.10755068650041347,0.009546585748641468,0.011504039633379303,0.8811828580879073,434.9629857618296,0.07095000000000003,0
0.1176405344764741,0.008425533849751487,0.010365072474369104,0.8811595177158862,414.43018353894706,0.07195,0
0.15037959380955854,0.007480631507888269,0.009122906320654047,0.8810711434072143,340.280278827185,0.07295000000000001,0
0.14986106780284425,0.010163618625851845,0.011879229478344933,0.8802277539248218,-98.81820921036328,0.07394999999999999,0
0.10110865026944318,0.010970278585934778,0.01323031256088726,0.8798474553625665,147.41263780483825,0.07495,0
0.09700289528755222,0.01145065009978572,0.012655715714201415,0.8798879397935389,371.6741900520845,0.07594999999999999,0
0.07364519447548773,0.00999098354141239,0.009559047050015595,0.8802521388349124,-401.2718406242943,0.07695000000000002,0
0.07528591977704034,0.00699041432094234,0.0075598617468275375,0.8796788608531199,-414.45102242205087,0.07794999999999999,0
0.06737387026569798,0.0071059034177126,0.008320237257292137,0.8797052103382083,154.53864085660285,0.07894999999999999,0
0.05174301681628368,0.010135670277686203,0.01202367808485524,0.880631806094906,144.09024579439614,0.07995,0
0.10469008110081265,0.010908007650397344,0.012161334121727567,0.8806386225573046,43.27334571878278,0.08095000000000002,0
0.1282964657892171,0.008618838734504242,0.010208712472962669,0.8802820584286998,-193.08160337233568,0.08195,0
0.09480548400557634,0.006047268393667293,0.007951140908644856,0.8796073715142327,255.26366311814076,0.08295,0
0.0905226085362274,0.005498339357722859,0.0071182890213475234,0.8795934570733024,-231.2989708187922,0.08395,0
0.10387961789407982,0.008507944406082667,0.009959006676904797,0.8796268946323142,-33.525644416854085,0.08495,0
0.10070973134731423,0.008424760281854215,0.009807474932681097,0.879769383484644,-79.89029203984846,0.08595,0
0.08639013090999809,0.00678762772031023,0.00774329107826205,0.8797311554463885,207.5960127579573,0.08695,0
0.10374326318986014,0.008736613627000955,0.01026839115100528,0.8797733833470914,176.72425705874986,0.08795,0
0.11847087637046864,0.010179911927579211,0.012075461186753823,0.8807197134870091,-349.5478050999585,0.08895,0
0.11624914405552407,0.010526004617136287,0.011928654264859785,0.880060649665011,-659.810458467167,0.08995,0
0.10705362944410945,0.010187733231274154,0.011064306788228307,0.8797056635383147,-339.4982638484829,0.09095,0
0.09991815379528624,0.008714599183878579,0.01012881345498772,0.8803011577032755,-142.49594840420383,0.09195,0
0.08411917783914322,0.006779649738463056,0.007934338287738525,0.8792764948918517,-619.9594335176293,0.09295,0
0.09730029227686988,0.0059102392939521355,0.007670922227376609,0.8793376522324635,200.3470605532472,0.09395,0
0.08431852324850996,0.006211484085921248,0.0077622073063179885,0.8800435274840389,128.2361112653153,0.09494999999999999,0
0.09751356932081606,0.007284206876659561,0.008283275789131272,0.879104267533888,165.29365199330059,0.09595000000000001,0
0.13073780960176248,0.008567810482987492,0.011671399239486051,0.879047053904868,75.7494167216425,0.09695000000000001,0
0.1235211480784664,0.008384716042986073,0.01216438781147803,0.8791061058424677,140.71723792960216,0.09795000000000001,0
0.08251322511780816,0.010149964025610969,0.012336660211060583,0.8789319714208272,-41.21581355154692,0.09895,0
0.10139247893713835,0.009623220841076896,0.011468885154643737,0.8799356455244096,258.8907383877199,0.09995000000000001,0
0.12498502495637262,0.00697215736413812,0.008453749107619434,0.880907215473931,-127.65591185710528,0.10095000000000001,0
0.09561591313540098,0.00682838680996396,0.008087034029642717,0.8806610865278856,-162.98590739203468,0.10195000000000001,0
0.08092347957761019,0.01046024358784523,0.012776185227437137,0.8802619282640836,-335.326725181253,0.10294999999999999,0
0.07928514694819623,0.012406731747674194,0.014687565630942803,0.881306587122323,156.72175381397753,0.10395000000000001,0
0.13715889676057777,0.008614142696824057,0.010407455823332726,0.8809954195171432,478.5437397770687,0.10494999999999999,0
0.13304940412139435,0.008596824837816697,0.011374167764634254,0.8800422358141639,-242.94069903484228,0.10595000000000002,0
0.06295192767753956,0.009580691893585836,0.011854635042601867,0.880437886454253,29.36458225394647,0.10694999999999999,0
0.07636174599225083,0.006884459857276459,0.008255863250246308,0.8803658810748157,51.183048577245174,0.10794999999999999,0
0.0811416921209612,0.007591933153302599,0.009379011914830952,0.879407132122225,180.49706151857922,0.10894999999999999,0
0.08593742527752182,0.008923110606452168,0.010050189909548738,0.8788286247700239,73.25482601881383,0.10994999999999999,0
0.09252912775298178,0.006452520773618864,0.0066488219028172,0.8793553195668329,-286.2054535083707,0.11095,0
0.11317756752637739,0.006924586016870404,0.008729004255386611,0.8803219885094666,41.18746990328648,0.11195,0
0.11194996421958514,0.0088076991546725,0.010553037149046865,0.8807411653363845,18.908309322772272,0.11295,0
0.10031676796610832,0.007440547680859289,0.008893608539011926,0.8806941262571095,-278.17884859250654,0.11395,0
0.1030763634470388,0.007238467765047996,0.009063532459589978,0.8806688011065787,-68.56407361790076,0.11495,0
0.0871582583085651,0.007275366583567933,0.008989669028280743,0.8795568181489741,-310.3614462280605,0.11595,0
0.09398265476713291,0.006020324298626289,0.007142851397817662,0.8796482019301349,50.387008121317635,0.11695,0
0.07806779323619226,0.007070068660200502,0.008620152815332866,0.8797361482208897,223.780326895197,0.11794999999999997,0
0.07270012810520345,0.0073860624494036745,0.008991248330221836,0.8800678128890752,202.96323585714498,0.11895,0
0.09016912737617412,0.00761551085248231,0.009408336831331306,0.8804772861511827,194.38391969972994,0.11994999999999997,0
0.1216639616149912,0.009646434044464015,0.012362423179615027,0.880458566266937,-44.25139255862865,0.12095,0
0.11568305454864408,0.008960386836533107,0.011826139178575524,0.8814321839393662,-380.4989769751612,0.12194999999999998,0
0.09152057627270244,0.007043974873948899,0.008792580695941857,0.8807347177770094,-192.38930075366525,0.12295,0
0.11953336651777247,0.005794184781709832,0.007683294250877251,0.8804215107353907,-133.6291633528213,0.12394999999999998,0
0.11565639349431965,0.005698887881488646,0.006976575044600038,0.8802114592591883,654.5817410555503,0.12495,0
0.11199970661297182,0.007851569163270811,0.009027254602731342,0.879379239751875,426.3217858661242,0.12594999999999998,0
0.10674263644025243,0.007833731903081875,0.009275012767088307,0.8788999105348259,85.7499654591813,0.12695,0
0.07574212294214323,0.006229554277958171,0.007271288047867341,0.8791407560588664,-88.35851878378557,0.12794999999999998,0
0.08407035128346588,0.006627918030501623,0.008145540813729146,0.8798101834204026,-305.0562026570092,0.12895,0
0.13289452865736603,0.008539063628593935,0.009735111850847925,0.8800229030654535,-22.310113030118554,0.12994999999999998,0
0.11117065375687446,0.009535802319580556,0.009792431699197324,0.8801424704635309,22.73747547872774,0.13095,0
0.0668666138896502,0.009423998679059343,0.010805776048594644,0.8805428035555156,233.38420981634073,0.13194999999999998,0
0.08554688102438691,0.008871668235637453,0.0109896880639969,0.8805530909861622,99.32120049921112,0.13295,0
0.08631929547771221,0.008518164892365699,0.010303793648977076,0.8805735315456156,-169.08004015309808,0.13394999999999999,0
0.10279498928288722,0.0073449623246308,0.008896982188138239,0.8801980811771983,30.117842798832065,0.13495000000000001,0
0.10275140127781221,0.006868498822141711,0.008763950371265535,0.8795560289901665,210.15255446655624,0.13595,0
0.10231119696268438,0.007939548335177737,0.00987274044859452,0.8798395259096061,196.9776856533134,0.13695000000000002,0
0.13333348409334744,0.008226055137307231,0.01000725542897713,0.8799376128556824,-187.98908568962014,0.13795,0
0.13299874600171924,0.007079047606410227,0.008372610835597986,0.8799125155770346,-50.966911876888375,0.13895000000000002,0
0.13719768479696978,0.008559358410235408,0.012524084905966919,0.8810062797453533,-212.51136339698618,0.13995,0
0.15655475672850158,0.00785807858840526,0.012004220747450054,0.8814422779664787,11.052315753717561,0.14095000000000002,0
0.13845466890555172,0.007300767926941232,0.008583008662920276,0.8807929704642227,-3.064024756507422,0.14194999999999997,0
0.09948158519545425,0.008405764141043303,0.009357884267202007,0.8811818746255188,-105.36028388916391,0.14295,0
0.10456438220477622,0.008136280178843602,0.008904727581680384,0.8806157786428791,-83.98198939011026,0.14394999999999997,0
0.11470532923504914,0.010127943471102107,0.011271536055178142,0.8799994945766251,-332.8696678393785,0.14495,0
0.10820562038827693,0.008613363531238382,0.010043927166299814,0.8805518474427307,61.05055406009067,0.14594999999999997,0
0.13315333236825527,0.006495050363123522,0.008631608209226517,0.8805743567140899,-356.92305813872986,0.14695,0
0.14893751190644394,0.008247007878373402,0.009881023138005415,0.8814676537919072,415.26978901263857,0.14794999999999997,0
0.14622620898234873,0.008090628989581261,0.009212220259141236,0.8805333491094117,-83.5452138298572,0.14895,0
0.13955274168556672,0.0067097614941987295,0.008146430690860476,0.8789869225021801,-80.98785623309614,0.14994999999999997,0
0.11800521381086564,0.006145823964235087,0.0076338650434565145,0.8805107476732159,-217.37939307473312,0.15095,0
0.11733307073680815,0.006998320407519465,0.008822709717547497,0.8820323222764704,-122.48685286696268,0.15194999999999997,0
0.11368341864635259,0.007603917518710546,0.009550177951994754,0.881588019333587,157.80793761132787,0.15295,0
0.1181676407019237,0.006703227901886222,0.008366694501858396,0.8803326592738809,-187.22721652831933,0.15394999999999998,0
0.08122984330174968,0.0077225502006857075,0.009486939594796956,0.8802396821576706,113.85789654167247,0.15495,0
0.08992202243530069,0.008999383925955673,0.010359612816244175,0.8800402613494354,370.36691071197566,0.15594999999999998,0
0.10207213546025204,0.00793671320046616,0.008710040721321196,0.8799993950010017,-159.27659977909153,0.15695,0
0.12553693518364065,0.0056812621007829465,0.006880357236454486,0.880122721591051,-881.9317108359658,0.15794999999999998,0
0.11810777402200244,0.006578823380102405,0.00842754531741952,0.8793764648287059,18.22337331810643,0.15895,0
0.06541819962845472,0.009042974247400016,0.011429172528895965,0.8800863428325286,137.995454406357,0.15994999999999998,0
0.11015584237469542,0.009009688763277035,0.011017870980582494,0.8797594646979299,68.52209654957468,0.16095,0
0.13068139950521035,0.009032018711468415,0.011087443370624376,0.8789456677848839,-274.55332081315413,0.16194999999999998,0
0.12273811565888294,0.009142672220210923,0.009601530931626131,0.8801130381838241,-216.03664128071478,0.16295,0
0.08990760641822587,0.007744171515569187,0.00848422925551797,0.8811276712522268,-41.942333543232984,0.16394999999999998,0
0.15158569948673128,0.007127855192690125,0.008811511744957356,0.8808358928789815,-216.40215017918626,0.16495,0
0.18504337364044623,0.006902327690063626,0.00801609140478974,0.8795919024441113,328.85727339283187,0.16595,0
0.13544435145275124,0.00782237423181178,0.008811330864737368,0.8798958548198381,68.43809487394478,0.16695000000000002,0
0.09140920311577327,0.009259529400579747,0.010767660504111628,0.8800983845327968,-61.64560274407027,0.16795,0
0.09730862642662302,0.008634797279433193,0.011029107844936924,0.8796543254272731,-17.063810723875235,0.16895000000000002,0
0.11357594401118926,0.009231799016528286,0.01060338432418531,0.8796311106287703,-100.0550811418811,0.16995,0
0.1242978421213007,0.009729677125377246,0.011653097004341615,0.8803181974135036,-134.1626511244313,0.17095000000000002,0
0.1247793092912178,0.00785557941610091,0.008736662133831745,0.8807035686420688,-120.28017110345525,0.17195,0
0.10473149022413125,0.007944897092116899,0.009520801441008817,0.8794556601966604,275.8248391780001,0.17295,0
0.12261308100179383,0.010089777116542641,0.01161891808328375,0.879545450605263,21.07101256634139,0.17395,0
0.13567067918834938,0.009542921838473694,0.011254345095236946,0.8804538634866063,-211.37864563202908,0.17495,0
0.13426558329309898,0.008783977777798602,0.010496449289179272,0.8803623662147441,173.026072538326,0.17595,0
0.1298863587174106,0.007919161814163522,0.009265331611509076,0.8801720217992715,236.24225739248942,0.17695,0
0.10253892656058758,0.006566973671532006,0.007443939116826843,0.8802990907986912,-496.3396232658086,0.17795,0
0.08448131248342995,0.008241361120150992,0.00944108227627851,0.880336621445411,-5.175651241846987,0.17895,0
0.09232686805187885,0.008679256156466164,0.009964904747866168,0.8795505010389576,86.09656033793117,0.17995,0
0.07035954807347364,0.007720430347790175,0.009693283385016809,0.8789921205912282,-29.578135410140977,0.18095,0
0.08788818359349948,0.007918455314656358,0.009740658584050682,0.8799176478952271,21.51910282401017,0.18195,0
0.09303770073328282,0.008105403240998,0.008749160059913162,0.8795918327036107,172.30784747641098,0.18295,0
0.10079611727538224,0.00693789296030578,0.007898135163924342,0.8792137367695527,-78.91770136602705,0.18395,0
0.12094083185288386,0.0069847118473395755,0.00881058664423833,0.8803496593638727,-57.4272294399143,0.18495,0
0.10861541076203968,0.0074443596314276,0.009727691580967946,0.8799082695429504,96.77421606558248,0.18595,0
0.08951536739172553,0.008713740730859332,0.010330101145012854,0.8796243007635542,-48.6410859376684,0.18695,0
0.09357305494250785,0.008765679036277363,0.010079164625569414,0.8802761546942088,170.9233718752585,0.18795,0
0.1068900637222985,0.008400886011431408,0.010388022526475466,0.8799668148487727,-476.1706270008084,0.18895,0
0.11219168709982737,0.008775230385311184,0.01029044974385156,0.8803177086422102,-164.04430040823507,0.18995,0
0.1164112990615851,0.009879062513809456,0.011977828370997663,0.8804212229552411,-13.841874392189402,0.19095,0
0.11014961157593729,0.009467864987142782,0.012724339051641956,0.8793300068043169,-231.16245598694218,0.19195,0
0.11072345439027617,0.008749673070591935,0.010536652761912515,0.879527897314704,118.39057612657685,0.19295,0
0.12067868808089585,0.009015471546747311,0.010494125637136838,0.8800039978749453,2.2990947581219188,0.19395,0
0.09181042309952869,0.007572474249891936,0.009324613144663048,0.8800189777680535,245.35432463411976,0.19495,0
0.08686273796234346,0.007976240601955698,0.010234538134894264,0.8808403342538066,-85.71482459106909,0.19595,0
0.0858231240126881,0.008577709267178513,0.01119173587638183,0.8803259641382493,-241.9406064510505,0.19695000000000001,0
0.10892280351375888,0.006781440865584698,0.009119582860121603,0.8797076527700876,-5.843844129478407,0.19795000000000001,0
0.110192473625359,0.005154164474977829,0.006364335841172751,0.8801652157295482,-318.3425058240211,0.19895000000000002,0
0.11261226804065044,0.006605168212094092,0.00899685597227446,0.8804091466918857,186.61685427567477,0.19995000000000002,0
0.11371818700921317,0.007219901720904742,0.009331763763189048,0.8798790660038648,-787.7049263841012,0.20095000000000002,0
0.11892770294404341,0.005913123060233972,0.006757351382375301,0.8799403832270218,-15.53832029788525,0.20195,0
0.10666725060278157,0.008870300505892237,0.011208005398041348,0.8803867014355623,-64.06506521787146,0.20295000000000005,0
0.1289661994574297,0.010587609729611569,0.013170884634511893,0.8802766152365067,-349.31866340613067,0.20395,0
0.12645199134623739,0.009705640478433497,0.011144297376236026,0.8805826674264272,130.01337146584643,0.20494999999999997,0
0.12259071470458326,0.010334735845880405,0.0128842517979697,0.8807097416091307,-77.31022848170883,0.20595,0
0.15017981221709117,0.00962181771537074,0.01294820529874175,0.8803572443170404,-205.98156892875332,0.20695000000000002,0
0.1416077923168785,0.00834537611789441,0.010330706928900217,0.8804219315347869,-113.96038379469368,0.20795,0
0.10081544578225785,0.00617557564880078,0.007568920150698226,0.8801781654447037,-386.27821602118803,0.20894999999999997,0
0.08751062685907089,0.005266805290387944,0.006384404291644496,0.8799065268712434,191.17145717345767,0.20995,0
0.08439823307761245,0.007031073646061125,0.009250375379856415,0.8802584194949835,100.47180271841997,0.21094999999999997,0
0.06516941898713038,0.007780708511097223,0.009473180285257994,0.8804892940890274,178.13209175882565,0.21195,0
0.08888369551946555,0.00916040417129993,0.010509196642077372,0.8809372170114482,191.78885315641566,0.21294999999999997,0
0.1314106496756795,0.009238513257958436,0.010548010838457932,0.8799701322916198,338.09230759530857,0.21395,0
0.10342452420546391,0.005432060774397662,0.007032442677336431,0.878738613172177,-88.09362640755148,0.21495000000000003,0
0.07685387077515853,0.006479348923974726,0.008150582583656503,0.8786254010907744,-30.600727956460787,0.21595,0
0.07487178930703066,0.00971180774906546,0.011260415339489368,0.8795842012791582,108.1593426678766,0.21695000000000003,0
0.1012768923435694,0.010207649629365068,0.012178915704318595,0.880033245787011,154.8811757844861,0.21795,0
0.1219008497350259,0.008378584092090625,0.010385012793861469,0.8797577440216561,-399.25870334598045,0.21894999999999998,0
0.1338074233310614,0.006846593329236583,0.0075049096798229815,0.8794896256439031,212.58162443644989,0.21995,0
0.11657355600743746,0.008140859279032941,0.009700641383096434,0.8796205466740341,233.48192704622147,0.22094999999999998,0
0.10625418070526568,0.007122682368053135,0.008964383743895105,0.8797689406194509,117.61635637112693,0.22195,0
0.12895181260866645,0.005448162495920172,0.006554345843336906,0.879932336326305,-161.26591951161862,0.22294999999999998,0
0.1313762136469748,0.007753841967515052,0.009187237899390282,0.8800935267951576,-45.59211279761954,0.22395,0
0.09113682165404373,0.007776666545634736,0.009054892216095968,0.8800504508292436,-36.93368467204307,0.22494999999999998,0
0.10761574480033384,0.007367649003050358,0.008799018353653874,0.8799243259797427,405.95949338187137,0.22594999999999996,0
0.1112408890667317,0.008910148186443534,0.010255196087264473,0.8799533548190231,497.46077660986487,0.22694999999999999,0
0.07428349260461442,0.009411058903955416,0.010937297733562315,0.8801465169481398,308.1635757038318,0.22795,0
0.08612147415162608,0.010233672874768174,0.011656191815567278,0.8796174878570289,-14.435866457609814,0.22895,0
0.1454342475750731,0.009303640771469324,0.010737122941517985,0.8800572285854701,119.37494768058932,0.22995000000000002,0
0.15618153883021527,0.008571715825537373,0.009847383702696555,0.8804366456518048,-598.7002396576823,0.23095,0
0.11234118254306681,0.009132031420081187,0.010283762170648417,0.8795891237776143,-63.135253723311976,0.23195000000000002,0
0.08176216791405688,0.008969516868667027,0.00976528680280599,0.8792390940019986,-14.340214456250408,0.23295000000000005,0
0.06246965519742208,0.009562125965425116,0.012218422439590442,0.8795443665427785,-109.85461943069481,0.23394999999999996,0
0.08322968584457298,0.009384747202942977,0.01240322254067159,0.8797370208263493,-260.13861486736323,0.23495,0
0.1325097614178803,0.008872072464901737,0.011578784130092093,0.8791968532060876,166.65162361809513,0.23594999999999997,0
0.14821580812239277,0.007665628878370611,0.00993576856700659,0.8792477399388934,594.8184055047509,0.23695,0
0.1572500644191428,0.00746370354066499,0.009074778642351986,0.8797780527443239,93.42525843174914,0.23795000000000002,0
0.12035808684504683,0.007368591328964525,0.008701253356920333,0.8795817167896708,157.67825039124858,0.23895,0
0.11982741306486214,0.0070041517049546755,0.008049225026244583,0.879791465028745,-378.2571339428797,0.23995000000000002,0
0.11789529144596722,0.009160757604380686,0.010907104456048419,0.8795264780788685,173.85140587780262,0.24094999999999994,0
0.09075795585684457,0.009927316230162408,0.012453860031956131,0.8794315766559138,-103.99465679652724,0.24194999999999997,0
0.12780677076097127,0.009237647543991968,0.011243760224185887,0.879708228247608,192.56594227447857,0.24295,0
0.12188592577236279,0.009368745142698276,0.011465346517794484,0.8798764734267108,336.52596252989485,0.24394999999999997,0
0.08257246303560604,0.009737319510703512,0.011859175221931929,0.8799968917186124,-77.05609666942942,0.24495,0
0.07692089615113071,0.008571504911851014,0.010279719802871273,0.8804157122244854,-55.400598984450724,0.24595000000000003,0
0.09872821623902221,0.007450137786610545,0.009097136271577337,0.8812547094629759,90.8199865973157,0.24695,0
0.10329468945041621,0.007472950567735425,0.010089192489586531,0.8808675443960373,-51.26329901557908,0.24795000000000003,0
0.08195863486552575,0.009103879122610525,0.012024363152151551,0.8796608103825653,-174.96322532808054,0.24894999999999995,0
0.09543083111930763,0.011252068370598379,0.01307399111608914,0.8800780202918602,194.6240196057807,0.24994999999999998,0
0.1103480634329063,0.009624996145872667,0.011801754740484506,0.8809587295886013,-500.9079060897313,0.25095,0
0.13039648575716303,0.009120304441817505,0.011144748747075849,0.8804518860111828,93.4107139692936,0.25195,0
0.1121614194691193,0.011501060208659108,0.013119016418620092,0.8801766623611258,-102.96382776293521,0.25295,0
0.124955516102487,0.009347465632780017,0.01176396174030981,0.8799352621853936,68.13337098036429,0.25395,0
0.12645583541532207,0.0063408989451735785,0.00848838965346939,0.8803649958240873,7.697247767058616,0.25495,0
0.09592660364991665,0.006681533830602326,0.009334042399731067,0.880169895873383,-323.84491991186025,0.25595,0
0.09501683445425785,0.006223734141366677,0.008463505627833502,0.879509652239016,117.26520455745712,0.25694999999999996,0
0.09919684371585537,0.005500188185307997,0.00689890239391406,0.8803250244133993,-78.83341473351311,0.25795,0
0.10776278273130745,0.005344113290979324,0.006794280592739386,0.8801289992882255,-21.408844968278117,0.25894999999999996,0
0.11533297992526939,0.009230498851134339,0.010916915285703006,0.8788882081074642,244.4627334047545,0.25995,0
0.11637914346078235,0.010420483937132418,0.012039735061925594,0.879119213722641,267.31865309088914,0.26094999999999996,0
